1684932909.05	-1.06	-3.08	-169.03
1684932909.15	-1.06	-3.08	-169.03
1684932909.25	-1.05	-3.08	-169.03
1684932909.35	-1.05	-3.08	-169.03
1684932909.45	-1.06	-3.08	-169.00
1684932909.55	-1.06	-3.08	-169.00
1684932909.65	-1.06	-3.07	-169.03
1684932909.75	-1.06	-3.07	-169.03
1684932909.85	-1.06	-3.08	-169.03
1684932909.95	-1.06	-3.08	-169.03
1684932910.05	-1.06	-3.08	-169.05
1684932910.15	-1.06	-3.08	-169.05
1684932910.25	-1.06	-3.07	-169.03
1684932910.35	-1.06	-3.07	-169.03
1684932910.45	-1.06	-3.06	-169.02
1684932910.55	-1.06	-3.06	-169.02
1684932910.65	-1.07	-3.00	-169.01
1684932910.75	-1.07	-3.00	-169.01
1684932910.85	-1.09	-2.92	-168.94
1684932910.95	-1.09	-2.92	-168.94
1684932911.05	-1.11	-2.86	-168.90
1684932911.15	-1.11	-2.86	-168.90
1684932911.25	-1.12	-2.80	-168.86
1684932911.35	-1.12	-2.80	-168.86
1684932911.45	-1.13	-2.75	-168.83
1684932911.55	-1.13	-2.75	-168.83
1684932911.65	-1.14	-2.72	-168.90
1684932911.75	-1.14	-2.72	-168.90
1684932911.85	-1.14	-2.72	-168.87
1684932911.95	-1.14	-2.72	-168.87
1684932912.05	-1.14	-2.72	-168.85
1684932912.15	-1.14	-2.72	-168.85
1684932912.25	-1.14	-2.71	-168.93
1684932912.35	-1.14	-2.71	-168.93
1684932912.45	-1.14	-2.70	-168.91
1684932912.55	-1.14	-2.70	-168.91
1684932912.65	-1.14	-2.69	-168.87
1684932912.75	-1.14	-2.69	-168.87
1684932912.85	-1.14	-2.69	-168.93
1684932912.95	-1.14	-2.69	-168.93
1684932913.05	-1.14	-2.68	-168.93
1684932913.15	-1.14	-2.68	-168.93
1684932913.25	-1.16	-2.62	-168.98
1684932913.35	-1.16	-2.62	-168.98
1684932913.45	-1.17	-2.57	-168.94
1684932913.55	-1.17	-2.57	-168.94
1684932913.65	-1.18	-2.54	-168.92
1684932913.75	-1.18	-2.54	-168.92
1684932913.85	-1.19	-2.52	-168.91
1684932913.95	-1.19	-2.52	-168.91
1684932914.05	-1.20	-2.46	-168.81
1684932914.15	-1.20	-2.46	-168.81
1684932914.25	-1.22	-2.37	-168.69
1684932914.35	-1.22	-2.37	-168.69
1684932914.45	-1.24	-2.29	-168.62
1684932914.55	-1.24	-2.29	-168.62
1684932914.65	-1.27	-2.19	-168.66
1684932914.75	-1.27	-2.19	-168.66
1684932914.85	-1.29	-2.10	-168.67
1684932914.94	-1.29	-2.10	-168.67
1684932915.04	-1.30	-2.04	-168.59
1684932915.14	-1.30	-2.04	-168.59
1684932915.24	-1.32	-1.96	-168.47
1684932915.34	-1.32	-1.96	-168.47
1684932915.44	-1.34	-1.87	-168.37
1684932915.54	-1.34	-1.87	-168.37
1684932915.64	-1.37	-1.77	-168.10
1684932915.74	-1.37	-1.77	-168.10
1684932915.84	-1.39	-1.68	-167.75
1684932915.94	-1.39	-1.68	-167.75
1684932916.04	-1.42	-1.59	-167.18
1684932916.14	-1.42	-1.59	-167.18
1684932916.24	-1.46	-1.50	-166.55
1684932916.34	-1.46	-1.50	-166.55
1684932916.44	-1.48	-1.40	-165.90
1684932916.54	-1.48	-1.40	-165.90
1684932916.64	-1.52	-1.32	-165.26
1684932916.74	-1.52	-1.32	-165.26
1684932916.84	-1.55	-1.22	-164.58
1684932916.94	-1.55	-1.22	-164.58
1684932917.04	-1.58	-1.14	-163.98
1684932917.14	-1.58	-1.14	-163.98
1684932917.24	-1.62	-1.06	-163.44
1684932917.34	-1.62	-1.06	-163.44
1684932917.44	-1.65	-0.97	-162.83
1684932917.54	-1.65	-0.97	-162.83
1684932917.64	-1.69	-0.87	-162.32
1684932917.74	-1.69	-0.87	-162.32
1684932917.84	-1.72	-0.78	-161.64
1684932917.94	-1.72	-0.78	-161.64
1684932918.04	-1.76	-0.70	-161.05
1684932918.14	-1.76	-0.70	-161.05
1684932918.24	-1.80	-0.61	-160.57
1684932918.34	-1.80	-0.61	-160.57
1684932918.44	-1.83	-0.52	-160.39
1684932918.54	-1.83	-0.52	-160.39
1684932918.64	-1.86	-0.43	-160.26
1684932918.74	-1.86	-0.43	-160.26
1684932918.84	-1.90	-0.35	-160.12
1684932918.94	-1.90	-0.35	-160.12
1684932919.04	-1.94	-0.26	-159.95
1684932919.14	-1.94	-0.26	-159.95
1684932919.24	-1.97	-0.17	-159.79
1684932919.34	-1.97	-0.17	-159.79
1684932919.44	-2.01	-0.10	-159.66
1684932919.54	-2.01	-0.10	-159.66
1684932919.64	-2.04	-0.01	-159.45
1684932919.74	-2.04	-0.01	-159.45
1684932919.84	-2.08	0.07	-159.33
1684932919.94	-2.08	0.07	-159.33
1684932920.04	-2.11	0.16	-159.19
1684932920.14	-2.11	0.16	-159.19
1684932920.24	-2.15	0.25	-159.11
1684932920.34	-2.15	0.25	-159.11
1684932920.44	-2.18	0.33	-159.40
1684932920.54	-2.18	0.33	-159.40
1684932920.64	-2.21	0.42	-160.15
1684932920.74	-2.21	0.42	-160.15
1684932920.84	-2.24	0.51	-161.58
1684932920.94	-2.24	0.51	-161.58
1684932921.04	-2.25	0.61	-163.38
1684932921.14	-2.25	0.61	-163.38
1684932921.24	-2.26	0.69	-165.22
1684932921.34	-2.26	0.69	-165.22
1684932921.44	-2.27	0.78	-166.89
1684932921.54	-2.27	0.78	-166.89
1684932921.64	-2.26	0.84	-168.42
1684932921.74	-2.26	0.84	-168.42
1684932921.84	-2.27	0.89	-169.58
1684932921.94	-2.27	0.89	-169.58
1684932922.04	-2.27	0.92	-170.57
1684932922.14	-2.27	0.92	-170.57
1684932922.24	-2.26	0.96	-171.80
1684932922.34	-2.26	0.96	-171.80
1684932922.44	-2.26	1.01	-173.61
1684932922.54	-2.26	1.01	-173.61
1684932922.64	-2.24	1.07	-175.67
1684932922.74	-2.24	1.07	-175.67
1684932922.84	-2.23	1.14	-177.51
1684932922.94	-2.23	1.14	-177.51
1684932923.04	-2.22	1.19	-179.32
1684932923.14	-2.22	1.19	-179.32
1684932923.24	-2.21	1.24	178.87
1684932923.34	-2.21	1.24	178.87
1684932923.44	-2.19	1.30	177.04
1684932923.54	-2.19	1.30	177.04
